EPFURZ,EPFTRZ,PSOFRZ,PSHNRZ,PIPCRZ,PCLCRZ,ITMCRZ,IT1IA0,CLRCRZ,ALCQRZ,RTVQRZ,ELSQRZ,BKTNRZ,WABCRZ,MSACRZ,SOACRZ,CCRCRZ,EUCWRZ,SLCCRZ,COMFRZ,LN1CRZ,LN2CRZ,RADURZ,RADTRZ,RUPURZ,RUPTRZ,LNGVRZ,SHENQ0,RUPUQ0,RUPTQ0
"20251007",235959,"0","PR09933485","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",8.3,8.3,8.1,"06005720      ","05021520      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20251003","153838","20251003","180205","","B102901404  ",20251121,204416
"20251007",235959,"0","PR09933485","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",233.7,"",229,"07065300      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20251003","153838","20251003","180241","","PFCHB27     ",20251127,72209
"20251007",235959,"0","PR09933485","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",32.2,32.2,31.5,"05011030      ","05029710      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20251003","153838","20251003","180225","","B104201203  ",20251125,165224
"20251007",235959,"0","PR09933475","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",246,"",240.8,"07097730      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20251003","153838","20251003","180142","","SHIP002     ",20251126,162659
"20251007",235959,"0","PR09933475","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",97.9,"",95.7,"06008350      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20251003","153838","20251003","191308","","B103000805  ",20251126,2156
"20251007",235959,"0","PR09933475","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",148.1,"",145,"05010250      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20251003","153838","20251003","180046","","VFTP001     ",20251125,132332
"20251007",235959,"0","PR09933475","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",233.7,"",228.7,"07065300      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20251003","153838","20251003","180241","","PFCHB27     ",20251127,72209
"20251007",235959,"0","PR09933475","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",14.7,"",14.3,"05019020      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20251003","153838","20251003","175231","","B103700502  ",20251122,30109
"20251007",140000,"0","PR09890515","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","501NA  ",462.7,"",457.5,"06021470      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20251002","182652","20251002","222220","","MFTP004     ",20251127,113341
"20251007",140000,"0","PR09890515","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","501NA  ",3.7,3.7,3.6,"05009070      ","05012620      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20251002","182652","20251002","221430","","B102102504  ",20251022,211823
"20251007",140000,"0","PR09890515","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","  115  ",466.4,466.4,461.2,"06020090      ","06021270      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20251002","182652","20251002","222310","","B102600602  ",20251014,120904
"20251007",140000,"0","PR09890515","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",220.2,220.2,217.7,"07078880      ","06019710      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20251002","182652","20251002","222240","","PFCHD06     ",20251126,171644
"20251007",140000,"0","PR09890515","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",250.8,"",248,"07027300      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20251002","182652","20251002","222256","","B103900808  ",20251127,115437
"20251006",235959,"0","PR09885295","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","501NA  ",284,284,280.8,"06021470      ","06001060      ","CUT       ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154625","","B102600504  ",20251112,73845
"20251006",235959,"0","PR09885295","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","501NA  ",182.4,"",180.4,"05015410      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154505","","SHIP001     ",20251125,64951
"20251006",235959,"0","PR09885295","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","  115  ",225.2,225.2,222.6,"06020090      ","06024410      ","CUT       ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154535","","PFCHC07     ",20251124,230355
"20251006",235959,"0","PR09885295","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","  115  ",241.2,"",238.5,"06012300      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154702","","B102702505  ",20251127,84211
"20251006",235959,"0","PR09885295","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",329,"",325.3,"07060240      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154602","","","",""
"20251006",235959,"0","PR09885295","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",118.6,118.6,117.2,"07027300      ","06001180      ","CUT       ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154715","","B103000503  ",20251123,214242
"20251006",235959,"0","PR09885295","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",23.4,"",23.1,"06021820      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20251002","145158","20251002","154645","","B104300804  ",20251121,31913
"20250926",140000,"0","PR09576255","6788064","  580","6386544","03 CF PB12 TAPE DYED               ","  580  ",503.2,503.2,492.9,"05016610      ","06018150      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250923","141458","20250923","231320","","PFCHE18     ",20251126,215405
"20250926",140000,"0","PR09576255","6788064","  580","3604271","03 CF CHAIN PB12 DYED              ","  820  ",222.7,222.7,218.1,"06009570      ","06023640      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250923","141458","20250923","231307","","B103201303  ",20251114,203817
"20250926",140000,"0","PR09576255","6788064","  580","3604271","03 CF CHAIN PB12 DYED              ","  820  ",31.3,"",30.6,"05001180      ","              ","          ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250923","141458","20250923","231250","","B105502304  ",20251125,195221
"20250922",235959,"0","PR09473555","6518734","030NA","6386544","03 CF PB12 TAPE DYED               ","030NA  ",18.2,18.2,7.9,"05007900      ","05012130      ","CUT       ","CFCH      ","030NA","     ","310         ","5","315","91  ","20250919","113322","20250919","130944","","B104600604  ",20251117,142218
"20250922",235959,"0","PR09425445","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  580  ",6.2,6.2,1,"06013140      ","05018780      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250918","094228","20250918","212918","","B104101202  ",20251031,30740
"20250922",235959,"0","PR09425445","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  329  ",6.2,6.2,1,"05010250      ","05020410      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250918","094228","20250918","212931","","B106102505  ",20250919,222236
"20250922",235959,"0","PR09425445","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",6.2,6.2,1,"07049680      ","05016150      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250918","094228","20250918","212901","","PFCHD17     ",20251114,111727
"20250918",140000,"0","PR09307315","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",173.2,173.2,164.9,"05026610      ","05027930      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250915","143216","20250916","024236","","B102401403  ",20251126,232442
"20250918",140000,"0","PR09307315","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",41,"",39,"05013520      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250915","143216","20250916","024159","","B105202202  ",20251007,152745
"20250918",140000,"0","PR09307315","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",99.1,99.1,94.2,"06024600      ","06014500      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250915","143216","20250916","024249","","B104200502  ",20251115,10924
"20250918",140000,"0","PR09307315","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",9.1,"",8.6,"06021640      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250915","143216","20250916","024219","","B102800901  ",20251126,21305
"20250917",140000,"0","PR09254965","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",24.3,24.3,19.1,"07097730      ","05017690      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250913","143311","20250913","212732","","B104901004  ",20251113,124052
"20250917",140000,"0","PR09254965","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",24.3,24.3,19.1,"05010250      ","05025610      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250913","143311","20250913","212748","","B103300503  ",20251118,135609
"20250917",140000,"0","PR09254965","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",2,2,1.5,"05019020      ","05003160      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250913","143311","20250913","212711","","B102101802  ",20251127,1220
"20250917",140000,"0","PR09254965","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",22.6,"",17.7,"05003610      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250913","143311","20250913","212801","","B104000202  ",20251124,94126
"20250912",235959,"0","PR09150145","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",47.6,47.6,42.4,"07097730      ","06011340      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250910","162733","20250910","225734","","B105302301  ",20251118,234334
"20250912",235959,"0","PR09150145","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",47.6,47.6,42.4,"05006370      ","05025810      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250910","162733","20250910","230937","","B102900605  ",20251115,54749
"20250912",235959,"0","PR09150145","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",3.6,"",3.2,"07024260      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250910","162733","20250910","225717","","VFTP001     ",20251014,133850
"20250912",235959,"0","PR09150145","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",44.4,44.4,39.6,"05003610      ","06016220      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250910","162733","20250910","225657","","B102301304  ",20251121,202230
"20250912",235959,"0","PR09150135","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",48.2,48.2,43,"07097730      ","06011340      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250910","162733","20250910","225734","","B105302301  ",20251118,234334
"20250912",235959,"0","PR09150135","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",36.5,"",32.5,"05008220      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250910","162733","20250910","225634","","B105702503  ",20251113,42959
"20250912",235959,"0","PR09150135","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",11.7,11.7,10.4,"05006370      ","05025810      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250910","162733","20250910","230937","","B102900605  ",20251115,54749
"20250912",235959,"0","PR09150135","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",48.7,"",43.4,"07024260      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250910","162733","20250910","225717","","VFTP001     ",20251014,133850
"20250912",235959,"0","PR09127035","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",258.4,258.4,237.9,"07007600      ","06010890      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250910","102603","20250910","165408","","CUT         ",20251127,120649
"20250912",235959,"0","PR09127035","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",258.4,258.4,237.9,"05006370      ","06023910      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250910","102603","20250910","165348","","B104300704  ",20251015,161408
