LINE,LINE_NAME,REMAKE,REMAKE_LINK,PR,ITEM,ITEM1,ITEM2,ITEM3,CLASS,LENG,UNIT,COLOR,QTY,START_D,START_T,EST_COM_D,EST_COM_T,ACT_COM_D,ACT_COM_T,DELAY_DAY,COM_STATUS,COMP_PCS,MC_DATE,MC_TIME,STATUS,PRINT_D,PRINT_T,RUPUQ0,RUPTQ0
"315-11","5CN COMBI CHAIN                    ","","","PR03460005","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",458,20250322,140001,20250325,140000,20250324,205827,"ONTIME","COMPLETED",461.8,20250322,143228,"01E",20250322,90847,20251119,135828
"315-11","5CN COMBI CHAIN                    ","","","PR03460055","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211852,"ONTIME","COMPLETED",604.8,20250323,130144,"01E",20250322,91117,20251112,102349
"315-11","5CN COMBI CHAIN                    ","","","PR03460045","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,205828,"ONTIME","COMPLETED",598.3,20250323,111342,"01E",20250322,91213,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03460045","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,205828,"ONTIME","COMPLETED",598.3,20250323,111342,"01E",20250322,91213,20251112,102349
"315-11","5CN COMBI CHAIN                    ","","","PR03460085","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,234419,"ONTIME","COMPLETED",605.6,20250324,104042,"01E",20250322,91312,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03484995","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250324,1,20250325,235959,20250325,204546,"ONTIME","COMPLETED",600.2,20250324,155012,"01E",20250322,162913,20251119,220432
"315-11","5CN COMBI CHAIN                    ","","","PR03460055","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211852,"ONTIME","COMPLETED",604.8,20250323,130144,"01E",20250322,91117,20251015,180116
"315-11","5CN COMBI CHAIN                    ","","","PR03459985","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",216.7,20250322,140001,20250325,140000,20250324,211731,"ONTIME","COMPLETED",222.9,20250322,124433,"01E",20250322,90947,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03460115","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",600,20250322,140001,20250325,140000,20250324,211825,"ONTIME","COMPLETED",611.8,20250323,125049,"01E",20250322,75145,20251111,63359
"315-11","5CN COMBI CHAIN                    ","","","PR03459975","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250322,140001,20250325,140000,20250324,205828,"ONTIME","COMPLETED",604,20250323,71748,"01E",20250322,75646,20251120,215659
"315-11","5CN COMBI CHAIN                    ","","","PR03484985","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250324,1,20250325,235959,20250325,172409,"ONTIME","COMPLETED",602.7,20250324,183102,"01E",20250322,162103,20251014,82442
"315-11","5CN COMBI CHAIN                    ","","","PR03460095","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211824,"ONTIME","COMPLETED",615.9,20250323,171530,"01E",20250322,91604,20251120,52145
"315-11","5CN COMBI CHAIN                    ","","","PR03460015","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",468.8,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",472,20250323,204659,"01E",20250322,90910,20251126,200234
"315-11","5CN COMBI CHAIN                    ","","","PR03460055","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211852,"ONTIME","COMPLETED",604.8,20250323,130144,"01E",20250322,91117,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03485015","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",436.8,20250324,1,20250325,235959,20250324,205800,"ONTIME","COMPLETED",435.2,20250323,174216,"01E",20250322,173022,20251127,110234
"315-11","5CN COMBI CHAIN                    ","","","PR03460075","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211824,"ONTIME","COMPLETED",604,20250323,171459,"01E",20250322,90751,20251022,125249
"315-11","5CN COMBI CHAIN                    ","","","PR03459985","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",216.7,20250322,140001,20250325,140000,20250324,211731,"ONTIME","COMPLETED",222.9,20250322,124433,"01E",20250322,90947,20251127,34011
"315-11","5CN COMBI CHAIN                    ","","","PR03484985","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250324,1,20250325,235959,20250325,172409,"ONTIME","COMPLETED",602.7,20250324,183102,"01E",20250322,162103,20251111,201952
"315-11","5CN COMBI CHAIN                    ","","","PR03484975","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",547.6,20250324,1,20250325,235959,20250325,172420,"ONTIME","COMPLETED",550.2,20250324,134223,"01E",20250322,162103,20251119,142436
"315-11","5CN COMBI CHAIN                    ","","","PR03459995","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",421.2,20250322,140001,20250325,140000,20250324,130014,"ONTIME","COMPLETED",425.1,20250323,90019,"01E",20250322,90847,20251127,34011
"315-11","5CN COMBI CHAIN                    ","","","PR03460035","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211758,"ONTIME","COMPLETED",596.9,20250323,171516,"01E",20250322,90821,20251127,20944
"315-11","5CN COMBI CHAIN                    ","","","PR03459985","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",216.7,20250322,140001,20250325,140000,20250324,211731,"ONTIME","COMPLETED",222.9,20250322,124433,"01E",20250322,90947,20251022,124506
"315-11","5CN COMBI CHAIN                    ","","","PR03460005","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",458,20250322,140001,20250325,140000,20250324,205827,"ONTIME","COMPLETED",461.8,20250322,143228,"01E",20250322,90847,20251126,200234
"315-11","5CN COMBI CHAIN                    ","","","PR03460025","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",568.9,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",576.8,20250324,91338,"01E",20250322,90821,20251112,102349
"315-11","5CN COMBI CHAIN                    ","","","PR03460035","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211758,"ONTIME","COMPLETED",596.9,20250323,171516,"01E",20250322,90821,20251112,50514
"315-11","5CN COMBI CHAIN                    ","","","PR03460025","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",568.9,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",576.8,20250324,91338,"01E",20250322,90821,20251111,40207
"315-11","5CN COMBI CHAIN                    ","","","PR03460085","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,234419,"ONTIME","COMPLETED",605.6,20250324,104042,"01E",20250322,91312,"",""
"315-11","5CN COMBI CHAIN                    ","","","PR03484995","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250324,1,20250325,235959,20250325,204546,"ONTIME","COMPLETED",600.2,20250324,155012,"01E",20250322,162913,20251101,14728
"315-11","5CN COMBI CHAIN                    ","","","PR03460085","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,234419,"ONTIME","COMPLETED",605.6,20250324,104042,"01E",20250322,91312,20251126,60139
"315-11","5CN COMBI CHAIN                    ","","","PR03484975","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",547.6,20250324,1,20250325,235959,20250325,172420,"ONTIME","COMPLETED",550.2,20250324,134223,"01E",20250322,162103,20251127,51730
"315-11","5CN COMBI CHAIN                    ","","","PR03459995","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",421.2,20250322,140001,20250325,140000,20250324,130014,"ONTIME","COMPLETED",425.1,20250323,90019,"01E",20250322,90847,20251126,200234
"315-11","5CN COMBI CHAIN                    ","","","PR03460015","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",468.8,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",472,20250323,204659,"01E",20250322,90910,20251111,40207
"315-11","5CN COMBI CHAIN                    ","","","PR03460025","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",568.9,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",576.8,20250324,91338,"01E",20250322,90821,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03460015","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",468.8,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",472,20250323,204659,"01E",20250322,90910,20251112,102349
"315-11","5CN COMBI CHAIN                    ","","","PR03485015","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",80.7,20250324,1,20250325,235959,20250324,205800,"ONTIME","COMPLETED",80.7,20250323,174216,"01E",20250322,173022,20251126,102058
"315-11","5CN COMBI CHAIN                    ","","","PR03485015","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",80.7,20250324,1,20250325,235959,20250324,205800,"ONTIME","COMPLETED",80.7,20250323,174216,"01E",20250322,173022,20251118,143952
"315-11","5CN COMBI CHAIN                    ","","","PR03460015","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",468.8,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",472,20250323,204659,"01E",20250322,90910,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03460065","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211825,"ONTIME","COMPLETED",605.3,20250323,101234,"01E",20250322,91253,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03484985","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250324,1,20250325,235959,20250325,172409,"ONTIME","COMPLETED",602.7,20250324,183102,"01E",20250322,162103,20251101,14728
"315-11","5CN COMBI CHAIN                    ","","","PR03460045","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,205828,"ONTIME","COMPLETED",598.3,20250323,111342,"01E",20250322,91213,20251110,94518
"315-11","5CN COMBI CHAIN                    ","","","PR03460055","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211852,"ONTIME","COMPLETED",604.8,20250323,130144,"01E",20250322,91117,20251125,65049
"315-11","5CN COMBI CHAIN                    ","","","PR03460015","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",468.8,20250322,140001,20250325,140000,20250324,234505,"ONTIME","COMPLETED",472,20250323,204659,"01E",20250322,90910,20251119,135828
"315-11","5CN COMBI CHAIN                    ","","","PR03485015","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",436.8,20250324,1,20250325,235959,20250324,205800,"ONTIME","COMPLETED",435.2,20250323,174216,"01E",20250322,173022,20250728,173201
"315-11","5CN COMBI CHAIN                    ","","","PR03485015","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",436.8,20250324,1,20250325,235959,20250324,205800,"ONTIME","COMPLETED",435.2,20250323,174216,"01E",20250322,173022,20251126,102058
"315-11","5CN COMBI CHAIN                    ","","","PR03460075","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211824,"ONTIME","COMPLETED",604,20250323,171459,"01E",20250322,90751,20251127,102439
"315-11","5CN COMBI CHAIN                    ","","","PR03460085","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,234419,"ONTIME","COMPLETED",605.6,20250324,104042,"01E",20250322,91312,20250403,235808
"315-11","5CN COMBI CHAIN                    ","","","PR03460095","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211824,"ONTIME","COMPLETED",615.9,20250323,171530,"01E",20250322,91604,20251112,102349
"315-11","5CN COMBI CHAIN                    ","","","PR03460065","8652208","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V3F6R GREEN-F MCU-FC-4   ","                                   ","CH",""," ","V3F6R",600,20250322,140001,20250325,140000,20250324,211825,"ONTIME","COMPLETED",605.3,20250323,101234,"01E",20250322,91253,20251015,180116
"315-11","5CN COMBI CHAIN                    ","","","PR03460115","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",600,20250322,140001,20250325,140000,20250324,211825,"ONTIME","COMPLETED",611.8,20250323,125049,"01E",20250322,75145,20251119,125018
"315-11","5CN COMBI CHAIN                    ","","","PR03485015","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",436.8,20250324,1,20250325,235959,20250324,205800,"ONTIME","COMPLETED",435.2,20250323,174216,"01E",20250322,173022,20251118,143952
